url,title,part_id,brand,availability,price,symptoms,product_types,installation_difficulty,installation_time,related_parts,replacement_parts,video_url,description
https://www.partselect.com/PS430917-Frigidaire-240530701-Drawer-Support-Rail-Right-Side.htm?SourceCode=18,Drawer Support Rail (Right Side) 240530701,PS430917,Frigidaire,In Stock,49.93,Door won’t open or close,Refrigerator.,N/A,N/A,N/A,"AP2116590,  917558,  240530701,  240460501",https://www.youtube.com/watch?v=tETYca_dopI,"This manufacturer-certified drawer support rail supports the right side of the sliding drawer. It is a track that helps the drawer slide open and closed with ease. If you are having trouble opening or closing your fresh food drawer, check the support rails for any blockage, or visible damage. If the rail is damaged, it should be replaced to ensure no further damage is done to the drawer itself. The repair is straightforward: unscrew and remove the existing support rail, then fasten the new rail in place. This genuine OEM replacement part is made of plastic and is white in color. NOTE: This part is sold separately from the left side drawer support rail. The part measures approximately 16 inches long by 1 inch high."
https://www.partselect.com/PS429854-Frigidaire-240337103-Refrigerator-Crisper-Pan.htm?SourceCode=18,Refrigerator Crisper Pan 240337103,PS429854,Frigidaire,In Stock,103.69,Door won’t open or close | Leaking,Refrigerator.,N/A,N/A,N/A,"AP2115849,  891037,  240337103,  240337102,  240337103,  240337105,  240337107,  240337108,  240337109",https://www.youtube.com/watch?v=Eh_RNmQsgRk,"This manufacturer-certified Refrigerator Crisper Pan is a clear plastic pan which easily inserts into your fridge's crisper area in order to hold items. In some models of refrigerator this model is the same pan for both the meat and vegetable bins, but please note that this part is sold individually and not part of a complete kit. If broken then the part should be replaced. Refer to your user manual and model number to see if this crisper is right for your fridge. This bin measures approximately 11 inches deep and 22 inches long."
https://www.partselect.com/PS11757048-Whirlpool-WPW10671238-Refrigerator-Center-Crisper-Rail-White.htm?SourceCode=18,Refrigerator Center Crisper Rail (White) WPW10671238,PS11757048,Whirlpool,In Stock,52.46,Door won’t open or close | Noisy | Leaking | Fridge too cold,Refrigerator.,N/A,N/A,N/A,"AP6023702,  12530701,  12530701N,  14217493,  67001057,  8208354,  97001057,  W10671238,  W10671238N",https://www.youtube.com/watch?v=v9hrs0zu0fo,"This is a center crisper rail for your refrigerator. This part acts as a support rail for the crisper drawer by holding the center of the crisper frame. You will need to replace this part is if your current drawer is not opening or closing properly. This crisper rail is white and it is made entirely of plastic. It is roughly 13.5 inches long, and 2.5 inches wide. This is an easy repair which requires no tools."
https://www.partselect.com/PS11752912-Whirlpool-WPW10326469-Refrigerator-Center-Rail.htm?SourceCode=18,Refrigerator Center Rail WPW10326469,PS11752912,Whirlpool,In Stock,23.95,Door won’t open or close | Noisy,Refrigerator.,N/A,N/A,N/A,"AP6019603,  12796401,  67004514,  8208326,  W10326469,  W10326469N,  WPW10326469VP",https://www.youtube.com/watch?v=EFJ-YCLJmjE,"This OEM Center Rail is a white plastic part which supports the crisper frame, which holds the crisper. Fifteen inches long and white in colour,  if broken, the support may no longer hold properly. Refer to your model number and user manual to see if this part will be right for your appliance. This part is a very easy repair which only takes a few minutes and does not require any tools. Just slide the crisper drawers out, lift out the glass shelf, slide the new rale into place and replace the glass shelf and crisper drawers. This part is sold individually and not as part of a set."
https://www.partselect.com/PS430916-Frigidaire-240530601-Drawer-Support-Rail-Left-Side.htm?SourceCode=18,Drawer Support Rail (Left Side) 240530601,PS430916,Frigidaire,In Stock,49.93,Door won’t open or close,Refrigerator.,N/A,N/A,N/A,"AP2116589,  917557,  240530601,  240460401",https://www.youtube.com/watch?v=uHQKduqU2KA,This drawer rail supports the left hand side of the sliding drawer.
https://www.partselect.com/PS12744172-GE-WR72X31124-Snack-Pan-Shelf.htm?SourceCode=18,Snack Pan Shelf WR72X31124,PS12744172,GE,In Stock,45.95,N/A,Refrigerator.,N/A,N/A,N/A,N/A,https://www.youtube.com/watch?v=d6AvOkulk_g,"This is a manufacturer-made rail for the snack pan in various models of refrigerators. This rail is designed to allow users to easily pull their snack pan in and out of the refrigerator. If this rail is damaged, the pan will no longer slide smoothly and may even fall, so it needs to be replaced promptly. This rail is approximately 16.5 inches long and 12 inches wide and is made entirely of plastic. Replacing this rail requires no tools, as it simply slides into place in your fridge. This rail is sold individually and does not include any other parts or accessories."
https://www.partselect.com/PS12071129-Frigidaire-5304508067-Refrigerator-Crisper-Drawer-Cover.htm?SourceCode=18,Refrigerator Crisper Drawer Cover 5304508067,PS12071129,Frigidaire,In Stock,92.95,Door won’t open or close,Refrigerator.,N/A,N/A,N/A,"AP6230468,  5304508410,  5304519462",https://www.youtube.com/watch?v=d6AvOkulk_g,This crisper drawer cover assembly is for refrigerators. The crisper drawer cover assembly includes the crisper drawer cover frame and the insert that covers the drawer. The assembly may include multiple parts; refer to your parts diagram for a complete list of parts included. This cover does not come with the wheel. The wheel attaches to the shelf (roller 5304508016).
https://www.partselect.com/PS11704498-Frigidaire-EPTWFU01-Refrigerator-Water-Filter.htm?SourceCode=18,Refrigerator Water Filter EPTWFU01,PS11704498,Frigidaire,In Stock,76.58,Ice maker not making ice,Refrigerator.,N/A,N/A,N/A,"AP5962272,  5304519147,  5304520985,  807946701,  EPTWFU01C",https://www.youtube.com/watch?v=d6AvOkulk_g,"This OEM refrigerator filter is for french door and side-by-side door types and is located in the back, top-right of your appliance. By absorbing heavy metals, pharmaceuticals, pesticides, chlorine, and much more, this filter provides delicious and healthy drinking water. This filter measures 2 inches deep, 9 inches high, 2 inches wide, and weighs 0.9 lbs. The installation is quick and easy with a push and twist feature. Don't forget to run water through the dispenser for about three minutes or 1.5 gallons to prepare the filter before use. For best performance replace this filter every six months."
https://www.partselect.com/PS11701542-Whirlpool-EDR1RXD1-Refrigerator-Everydrop-Ice-Water-Filter.htm?SourceCode=18,Refrigerator Everydrop Ice & Water Filter EDR1RXD1,PS11701542,Whirlpool,In Stock,75.79,Not dispensing water | Ice maker not making ice | Ice maker won’t dispense ice | Leaking,Refrigerator.,N/A,N/A,N/A,"AP5982535,  9900,  9981,  EDR1RXD1B,  FILTER 1,  FILTER1,  W10217316,  W10291030,  W10295370,  W10295370A,  W10569758,  W10569760,  W10569761,  W10735398",https://www.youtube.com/watch?v=d6AvOkulk_g,"The EDR1RXD1 water filter provides clean, fresh-tasting water by reducing contaminants such as lead, chlorine, and particulates. Designed for easy installation, this filter ensures your refrigerator water and ice are safe and refreshing with every use"
https://www.partselect.com/PS16218782-Frigidaire-FPPWFU01-Filter.htm?SourceCode=18,Filter FPPWFU01,PS16218782,Frigidaire,In Stock,73.67,Ice maker not making ice,Refrigerator.,N/A,N/A,N/A,N/A,https://www.youtube.com/watch?v=d6AvOkulk_g,"The PurePour water filter keeps your Frigidaire refrigerator’s water clean and fresh. Designed for models with a ceiling-mounted cylindrical filter, it’s an easy, genuine replacement for safe and great-tasting drinking water."
https://www.partselect.com/PS3412266-Frigidaire-WF3CB-Refrigerator-Water-Filter.htm?SourceCode=18,Refrigerator Water Filter WF3CB,PS3412266,Frigidaire,In Stock,73.45,Not dispensing water | Ice maker not making ice | Leaking | Ice maker dispenses too little ice,Refrigerator.,N/A,N/A,N/A,"AP4567491,  1706465,  WF3CB,  242069601,  242069603,  242294501,  P242069601,  SWF3CB,  WF3CB,  WF3CB12",https://www.youtube.com/watch?v=d6AvOkulk_g,"This NSF-Certified OEM filter is white in color with a plastic housing and extruded carbon filter media. It measures 2.3-Inches deep, 9.1-Inches high and 2.3-Inches wide. It fits certain Frigidaire side-by-side models after 2009 that use a water filter located in the back, top right. Filters all dispensed drinking water and the water used for making ice. It minimizes chlorine flavor and smell and cuts down on common contaminants by 99 percent. You will need to replace the filter every six months or when the light indicates. To install the new filter slide it into the housing and push until it locks in place. Press the indicator button for ten seconds to reset after replacing."
https://www.partselect.com/PS1993820-Frigidaire-EAFCBF-Refrigerator-Air-Filter.htm?SourceCode=18,Refrigerator Air Filter EAFCBF,PS1993820,Frigidaire,In Stock,35.95,Fridge too warm | Ice maker not making ice | Fridge too cold | Noisy,"Refrigerator, Freezer, Wine and Beverage Cooler.",N/A,N/A,N/A,"AP4323287,  1381501,  241754001,  242047801,  242047804,  242061001,  5304497366,  7241754001,  EAFCBFC",https://www.youtube.com/watch?v=d6AvOkulk_g,"This manufacturer-approved air filter system for refrigerators eliminates odors and any impurities. It does this by neutralizing and removing odor-causing molecules. For best results, it is important to change the filter every 6 months to ensure that food is kept fresh, and the humidity is controlled. This part measures about 7 inches wide and 5 inches deep. Follow installation instructions provided by the manufacturer when installing this part to ensure accurate results and further guidance. Remember to unplug the refrigerator from the power source before starting this project. The air filter may be located in different places depending on your appliance, but is usually on the inner right or left side. See your manual for exact location. Our customers rated this as a very easy repair that takes only a few minutes; just locate and remove the old air filter and insert the new one to complete the repair, which requires no tools."
https://www.partselect.com/PS16217433-GE-XWFE-Refrigerator-Water-Filter.htm?SourceCode=18,Refrigerator Water Filter XWFE,PS16217433,GE,In Stock,74.64,Not dispensing water | Ice maker not making ice,"Refrigerator, Freezer.",N/A,N/A,N/A,XWF,https://www.youtube.com/watch?v=d6AvOkulk_g,"This easy-to-install water filter improves the taste and quality of your fridge’s water by reducing lead, VOCs, and over 50 other impurities. NSF-certified for performance, it’s located in the upper-right corner and should be replaced every six months for best results."
https://www.partselect.com/PS2580853-Whirlpool-W10311524-Refrigerator-Air-Filter.htm?SourceCode=18,Refrigerator Air Filter W10311524,PS2580853,Whirlpool,In Stock,16.76,Fridge too cold | Fridge too warm | Ice maker not making ice | Noisy,Refrigerator.,N/A,N/A,N/A,"AP4538127,  2319308,  AIR 1,  AIR1,  W10315189,  W10335147",https://www.youtube.com/watch?v=nxIKznINpf8,"This Refrigerator Air Filter is a white 1.8x3.2"" plastic filter which neutralizes odor and bacteria in the air. It should be replaced every six months at a minimum. Refer to your user manual and model number to see if this filter is right for your fridge. Location for storage of the air filter may vary from model to model, but generally, you will find a small cover on the back-middle-top of your fridge, which can be popped off to reveal the air filter, which can be easily changed out from there. This part does not come sold with the indicator; it is the filter only. Sold individually."
https://www.partselect.com/PS10063209-GE-RPWFE-Refrigerator-Water-Filter.htm?SourceCode=18,Refrigerator Water Filter RPWFE,PS10063209,GE,In Stock,68.55,Not dispensing water | Ice maker not making ice,Refrigerator.,N/A,N/A,N/A,"AP5955761,  RPWF,  RPWF3PK,  RPWFE3PK",https://www.youtube.com/watch?v=d6AvOkulk_g,"This NSF-certified water filter helps to improve the taste, quality, and health of your water by removing a number of contaminants including mercury, lead, and trace pharmaceuticals. The filter should be replaced every six month or after 300 gallons of water have been filtered. If you are unsure if your filter is due for replacement, another indicator is if the water flow from the dispenser has slowed down considerably. Replacing this part is a simple task that does not require any tools or shutting off the water or power supply to your fridge. Once the new filter has been installed, be sure to run at least two gallons of water through before consuming."
https://www.partselect.com/PS11752389-Whirlpool-WPW10300022-Refrigerator-Ice-Maker-Replacement.htm?SourceCode=18,Refrigerator Ice Maker Replacement WPW10300022,PS11752389,Whirlpool,In Stock,146.95,Ice maker not making ice | Ice maker won’t dispense ice | Leaking,Refrigerator.,N/A,N/A,N/A,"AP6019085,  W10122556,  W10300022,  W10377190",https://www.youtube.com/watch?v=d6AvOkulk_g,"The replacement ice maker does not include a new ice level arm, or wire harness, these components will need to be reused from original ice maker."
https://www.partselect.com/PS11757044-Whirlpool-WPW10670845-Refrigerator-Ice-Bucket.htm?SourceCode=18,Refrigerator Ice Bucket WPW10670845,PS11757044,Whirlpool,In Stock,86.51,Leaking | Ice maker won’t dispense ice | Ice maker not making ice,Refrigerator.,N/A,N/A,N/A,"AP6023698,  1115342,  1115372,  2152701,  2152702,  2182099,  2182100,  2196091,  W10670845",https://www.youtube.com/watch?v=BEu3DK2uoyk,Bucket only. All other parts sold separately. This part holds the ice once it's released from the icemaker.
https://www.partselect.com/PS869316-Whirlpool-2198597-8-Cube-Ice-Maker-Assembly.htm?SourceCode=18,8 Cube Ice Maker Assembly 2198597,PS869316,Whirlpool,In Stock,114.88,Ice maker not making ice | Ice maker won’t dispense ice | Leaking | Won’t start,Refrigerator.,N/A,N/A,N/A,"AP3182733,  1016069,  2198597,  2198597,  2198597R,  2198597VP,  2198678,  626663,  W10122502,  W10190960,  W11381367",https://www.youtube.com/watch?v=hmCE3oKpEk0,"This Ice Maker (Icemaker Assembly, Complete Icemaker Assembly, Ice Maker Assembly, Refrigerator Ice Maker) can be used with 25-27 cubic feet refrigerators that have a vertical auger dispenser located on the freezer door. It’s used to make ice. When this part fails, no ice cubes will be made. It could prevent the icemaker from filling with water or just prevent the harvesting of the ice cubes. This is a sign the part should be replaced. The parts electrical contacts and motor can fail due to normal wear and tear. The icemaker attaches to the ceiling of the freezer compartment. This assembly measures 11 inches by 5 inches, is constructed of plastic and metal, and comes in black/white."
https://www.partselect.com/PS9493819-Frigidaire-242193206-Refrigerator-Door-Gasket-White.htm?SourceCode=18,Refrigerator Door Gasket (White) 242193206,PS9493819,Frigidaire,In Stock,124.95,Door won’t open or close | Fridge too warm | Door Sweating | Leaking,Refrigerator.,N/A,N/A,N/A,AP5806733,https://www.youtube.com/watch?v=d6AvOkulk_g,"This is an OEM door gasket, also known as a door seal, for various refrigerators. A door gasket is used to create a barrier between the warmer, ambient temperature of your home, and the cooler interior of the refrigerator. But if used for a long period of time, or simply after general wear and tear, this gasket can tear, break, and/or warp. If your gasket is broken, warped, or moldy, it will need to be replaced immediately. To replace this gasket, carefully peel out the old gasket and discard it, then carefully wrap the new gasket around the frame of the fridge door to install it. This door gasket is white and rectangular and measures 28.5 inches long, .75 inches thick, and approximately 42 inches wide. This door gasket is sold individually and does not come with any other parts or accessories."
https://www.partselect.com/PS11759515-Whirlpool-W10830162-Door-Gasket-Gray.htm?SourceCode=18,Door Gasket (Gray) W10830162,PS11759515,Whirlpool,In Stock,129.95,Door Sweating | Door won’t open or close | Fridge too cold | Leaking,Refrigerator.,N/A,N/A,N/A,"AP6027233,  12723206AP,  W10179332,  W10179332N,  W10199876,  W10443225,  W10571956",https://www.youtube.com/watch?v=d6AvOkulk_g,This door gasket is used to seal the refrigerator door when closed to keep the cool air inside and the room air out.
https://www.partselect.com/PS7784009-Frigidaire-242193213-Refrigerator-Door-Gasket.htm?SourceCode=18,Refrigerator Door Gasket 242193213,PS7784009,Frigidaire,On Order,121.20,Door won’t open or close | Fridge too warm | Door Sweating | Leaking,Refrigerator.,N/A,N/A,N/A,"AP5688452,  240370906,  240390701,  240514606,  240514608,  240542106,  240542118,  241872506,  241872513,  5304439521,  5304439523",https://www.youtube.com/watch?v=d6AvOkulk_g,"Upgrade your refrigerator's performance with this genuine OEM gasket-door ref. 21 in white from Frigidaire. Designed to prevent warm air from invading your fridge, this door gasket guarantees a seamless seal to maintain optimum cooling efficiency. This is perfect to replace part models in certain Frigidaire, Electrolux, White Westinghouse, and Tappan models. Its size measures a standard 21 inches. For trouble-free installation, smooth any folds and creases on the gasket by soaking it in warm water or gently warming it with a hairdryer on low heat. Do remember to safely store any perishables while the door is open during installation."
https://www.partselect.com/PS12069725-Whirlpool-W10830046-Door-Gasket.htm?SourceCode=18,Door Gasket W10830046,PS12069725,Whirlpool,In Stock,122.95,Door Sweating | Door won’t open or close | Leaking,Refrigerator.,N/A,N/A,N/A,"AP6048305,  W10163997,  W10443241",https://www.youtube.com/watch?v=d6AvOkulk_g,This fresh food door gasket is used to seal the refrigerator door when closed to keep the cool air inside and the room air out.
https://www.partselect.com/PS9493822-Frigidaire-242193212-Refrigerator-Door-Gasket-Black.htm?SourceCode=18,Refrigerator Door Gasket (Black) 242193212,PS9493822,Frigidaire,In Stock,124.95,Door won’t open or close | Fridge too warm | Leaking | Door Sweating,Refrigerator.,N/A,N/A,N/A,AP5806924,https://www.youtube.com/watch?v=d6AvOkulk_g,This gasket is for the refrigerator door. The gasket is black in color. The door gasket is on the inner door panel and creates a seal around the door to prevent warm air from entering the refrigerator compartment.
https://www.partselect.com/PS11759512-Whirlpool-W10830055-Gray-Refrigerator-Door-Gasket-Right-Side.htm?SourceCode=18,Gray Refrigerator Door Gasket (Right Side) W10830055,PS11759512,Whirlpool,In Stock,125.08,Door Sweating | Door won’t open or close | Leaking,Refrigerator.,N/A,N/A,N/A,"AP6027230,  W10163991,  W10191105,  W10443238",https://www.youtube.com/watch?v=d6AvOkulk_g,This door gasket is used to make an air-tight seal for the cabinet when the door is closed.
https://www.partselect.com/PS11759518-Whirlpool-W10830274-Door-Gasket.htm?SourceCode=18,Door Gasket W10830274,PS11759518,Whirlpool,In Stock,121.20,Door Sweating | Door won’t open or close,Refrigerator.,N/A,N/A,N/A,"AP6027236,  W10294127,  W10443273",https://www.youtube.com/watch?v=d6AvOkulk_g,This gasket is the same for both sides of the appliance. If you need both gaskets qty 2 will need to be ordered.
https://www.partselect.com/PS11759516-Whirlpool-W10830189-Refrigerator-Door-Gasket-White.htm?SourceCode=18,Refrigerator Door Gasket (White) W10830189,PS11759516,Whirlpool,In Stock,125.08,Door Sweating | Fridge too warm | Door won’t open or close | Fridge too cold,Refrigerator.,N/A,N/A,N/A,"AP6027234,  12723206W,  67002715,  67002997,  67003382,  67003546,  8208244,  W10137006,  W10163894,  W10163894N,  W10443221,  W10571959",https://www.youtube.com/watch?v=H_YGyLUT564,The door gasket is used to make an air-tight seal for the cabinet when the door is closed.
https://www.partselect.com/PS11766245-Frigidaire-5304505782-Refrigerator-Freezer-Gasket.htm?SourceCode=18,Refrigerator Freezer Gasket 5304505782,PS11766245,Frigidaire,In Stock,117.95,Frost buildup | Leaking | Door Sweating | Door won’t open or close,"Refrigerator, Freezer.",N/A,N/A,N/A,"AP6030127,  216522370",https://www.youtube.com/watch?v=d6AvOkulk_g,"This is a door gasket for the freezer compartment of various refrigerators. Door gaskets are used to seal the cold interior of the freezer compartment, from the warm and ambient temperature of your home. If this door gasket on your freezer door is damaged, moldy, or warped and unable to close and seal properly, it needs to be replaced immediately. This door gasket is gray in color and is easy to remove and install. To replace it, carefully pull and remove the old gasket off, and wrap the new gasket around the perimeter of the door frame. This gasket is sold individually, and does not come with any accessories."
https://www.partselect.com/PS1991436-Frigidaire-241872512-Fresh-Food-Door-Gasket-Black.htm?SourceCode=18,Fresh Food Door Gasket (Black) 241872512,PS1991436,Frigidaire,In Stock,77.95,Door won’t open or close | Fridge too warm | Door Sweating | Leaking,Refrigerator.,N/A,N/A,N/A,"AP4316031,  1379488,  241872512,  240390704,  240514612,  240542112,  240542124,  5304439526",https://www.youtube.com/watch?v=d6AvOkulk_g,This door gasket is used to seal the refrigerator door when closed to keep the cool air inside and the room air out.
https://www.partselect.com/PS16619453-GE-WR01X39781-Fastener-Handle-Assembly.htm?SourceCode=18,Fastener Handle Assembly WR01X39781,PS16619453,GE,In Stock,23.95,Door won’t open or close,Refrigerator.,N/A,N/A,N/A,WR01X25070,https://www.youtube.com/watch?v=d6AvOkulk_g,"This part is the replacement door handle fastener for your refrigerator. It is made of white plastic and metal, is sold individually, and measures approximately 1-1/4 inches by 1 inch. The door handle fastener allows you to connect your door handle to the refrigerator door. If your door handle is loose or missing, this is the part that will replace it. This part is an authentic OEM part sourced directly from the manufacturer."
